День,№ Кампании,Название кампании,Статус кампании,№ Объявления,Статус объявления,Тип объявления,Заголовок,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,№ Группы,Название группы,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽"
20.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945873,Активные,Текстово-графическое,Получите базу пентеста для уверенного старта бесплатно!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4866625/I-lnKAlCYHPLeyIWbX9QUw,rm201125_b2.jpg,-,-,Текстово-графический,Оригинальный,5726255503,"+Автотаргет - Сегмент 6. Теория, методики, этапы, отчёты",0.00,102,0,0,-,-
20.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945868,Активные,Текстово-графическое,Начните учиться на пентестера бесплатно! В CyberEd!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5225972/2SMlzSNRdmbBcqLZ-8rQww,rm201125_b1.jpg,-,-,Текстово-графический,Оригинальный,5726255501,"+Автотаргет - Сегмент 8. Общее ядро спроса по пентесту (широкие запросы, смешанный интент)",0.00,589,7,1,14.29,0.00
20.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945867,Активные,Текстово-графическое,Получите базу пентеста для уверенного старта бесплатно!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4866625/I-lnKAlCYHPLeyIWbX9QUw,rm201125_b2.jpg,-,-,Текстово-графический,Оригинальный,5726255501,"+Автотаргет - Сегмент 8. Общее ядро спроса по пентесту (широкие запросы, смешанный интент)",0.00,228,3,2,66.67,0.00
20.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945870,Активные,Текстово-графическое,Получите базу пентеста для уверенного старта бесплатно!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4866625/I-lnKAlCYHPLeyIWbX9QUw,rm201125_b2.jpg,-,-,Текстово-графический,Оригинальный,5726255502,"+Автотаргет - Сегмент 7. Бренды и конкуренты (Яндекс, OTUS, Codeby и т.д.)",0.00,2,0,0,-,-
20.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945871,Активные,Текстово-графическое,Начните учиться на пентестера бесплатно! В CyberEd!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5225972/2SMlzSNRdmbBcqLZ-8rQww,rm201125_b1.jpg,-,-,Текстово-графический,Оригинальный,5726255502,"+Автотаргет - Сегмент 7. Бренды и конкуренты (Яндекс, OTUS, Codeby и т.д.)",0.00,92,2,0,0.00,-
20.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879334,Активные,Текстово-графическое,Твой путь к офферу в кибербезе! Читать статью!,Гайд по поиску работы для новичков и опытных. От основателя Singleton Security,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5719807/ypwpt8PrlfPbjkOX3MOP6A,rm040326_statya_b2,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,1.50,4,1,0,0.00,-
20.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879356,Активные,Текстово-графическое,Почему не берут в ИБ без опыта? Читать статью!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5422523/yj1fKMDZesdbje0riqqjIA,rm040326_statya_b1,-,-,Текстово-графический,Оригинальный,5725904035,pbh_blue_all,0.00,6,0,0,-,-
20.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879355,Активные,Текстово-графическое,Почему не берут в ИБ без опыта? Читать статью!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5739142/zfAS-nt_51afnRKC4sTTgw,rm040326_statya_b1_1,-,-,Текстово-графический,Оригинальный,5725904035,pbh_blue_all,0.00,69,0,0,-,-
20.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879338,Активные,Текстово-графическое,Ищешь работу в ИБ? Читай советы о собесах без цензуры,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5356422/iDWajnE2AUOeFMbkv31Pxg,rm040326_statya_b5,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,32.08,352,14,4,28.57,8.02
20.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879339,Активные,Текстово-графическое,Гайд по карьере в кибербезе! Для новичков и опытных!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5381174/fLUO4j3YdgsW6EmeF5b1hg,rm040326_statya_b4_1,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,4.54,277,6,1,16.67,4.54
20.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879343,Активные,Текстово-графическое,Твой путь к офферу в кибербезе! Читать статью!,Гайд по поиску работы для новичков и опытных. От основателя Singleton Security,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5246835/kfm8ilg8C2j6vZe0UxQfzw,rm040326_statya_b2_1,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,0.00,2,0,0,-,-
20.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879366,Активные,Текстово-графическое,Почему не берут в ИБ без опыта? Читать статью!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5422523/yj1fKMDZesdbje0riqqjIA,rm040326_statya_b1,-,-,Текстово-графический,Оригинальный,5725904036,baza_pay_demo_all,0.00,2,0,0,-,-
20.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879328,Активные,Текстово-графическое,Ищешь работу в ИБ? Читай советы о собесах без цензуры,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5356422/iDWajnE2AUOeFMbkv31Pxg,rm040326_statya_b5,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,0.00,13,0,0,-,-
20.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879327,Активные,Текстово-графическое,Ищешь работу в ИБ? Читай советы о собесах без цензуры,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4417140/qWi-Lvhw5_U3hvlFMtSbqQ,rm040326_statya_b5_1,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,117.58,588,8,4,50.00,29.40
20.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879330,Активные,Текстово-графическое,Гайд по карьере в кибербезе! Для новичков и опытных!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4465630/mfQj0t1HydGGN70_jDpgBg,rm040326_statya_b4,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,49.87,283,12,0,0.00,-
